loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2024-11-19T10:42:58.848-05:00,59,1732030977.999769,32.47048674965561,-84.99457331571188,75.03535,0.9591792,1.549543,331.8308360064791,130.9038000959596,14.63536309107131,54.38138745611624,-9999,1732030978.833234,-2.216647148132324,13.6468448638916,-42.17130279541016,11.17595863342285,16.20183372497559,11.72991275787354,808416.7845147917,0.169464111328125,-0.097015380859375,-1.222991943359375,808416.7845147917,-0.5055257678031921,0.1402532458305359,0.5588678121566772,808416.7831557917,-10.32954406738281,9.409423828125,-36.0545654296875,808416.7770617917,0.1697782622582488,0.1333438118310871,0.2232726858581713,-0.5663326382637024,0.3044232428073883,0.63216632604599,0.04677316546440125,0.1191579699516296,-0.2527933120727539,XArbitraryCorrectedZVertical,0.1051432575967652,0.07539410502183429,0.09146755950133968,0.9873672818516297,0.1296489536762238,-0.2214222550392151,-0.9665212631225586,-2.060372352600098,13.97543907165527,-42.13449096679688,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808413.258883,0,3.244766,100.2623,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:58.885-05:00,60,1732030977.999769,32.47048674965561,-84.99457331571188,75.03535,0.9591792,1.549543,331.8308360064791,130.9038000959596,14.63536309107131,54.38138745611624,-9999,1732030978.872952,-1.537943840026855,14.30848693847656,-41.94768142700195,9.931300163269043,14.95717525482178,11.71786117553711,808416.8180537918,0.1774749755859375,-0.0896453857421875,-1.1099853515625,808416.8180537918,0.01881310157477856,-0.3151432871818542,0.2925333380699158,808416.8133587918,-10.21482849121094,9.848281860351562,-35.99354553222656,808416.7770617917,0.1697782622582488,0.1333438118310871,0.2232726858581713,-0.5663326382637024,0.3044232428073883,0.63216632604599,0.04677316546440125,0.1191579699516296,-0.2527933120727539,XArbitraryCorrectedZVertical,0.1051432575967652,0.07539410502183429,0.09146755950133968,0.9873672818516297,0.1296489536762238,-0.2214222550392151,-0.9665212631225586,-2.060372352600098,13.97543907165527,-42.13449096679688,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808413.258883,0,3.244766,100.2623,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:58.923-05:00,61,1732030977.999769,32.47048674965561,-84.99457331571188,75.03535,0.9591792,1.549543,331.8308360064791,130.9038000959596,14.63536309107131,54.38138745611624,-9999,1732030978.912609,-1.633823394775391,14.37330722808838,-42.14151382446289,9.320744514465332,14.34661960601807,11.70618343353271,808416.8515917917,0.247467041015625,-0.13189697265625,-0.8398895263671875,808416.8515917917,0.04227741435170174,-0.09828981757164001,0.416959136724472,808416.8435587917,-10.34931945800781,9.64556884765625,-36.29322814941406,808416.8366857917,0.1938393054919886,0.1198003820642406,0.2155238459040674,0.09814689308404922,-0.2136345654726028,0.3214757144451141,0.09930020570755005,0.100745901465416,0.03365981578826904,XArbitraryCorrectedZVertical,0.1010973862821575,0.06962687640306532,0.1024425318111212,0.9871356937375173,0.1167490035295486,-0.2138591855764389,-0.9698628187179565,-1.548078536987305,14.34175872802734,-42.02658081054688,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808413.258883,0,3.244766,100.2623,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:58.947-05:00,62,1732030977.999769,32.47048674965561,-84.99457331571188,75.03535,0.9591792,1.549543,331.8308360064791,130.9038000959596,14.63536309107131,54.38138745611624,-9999,1732030978.932642,-1.698723793029785,14.32077121734619,-42.3162727355957,8.832876205444336,13.85875129699707,11.70047855377197,808416.8851297917,0.1631927490234375,-0.1555938720703125,-0.71759033203125,808416.8851297917,-0.2388554513454437,0.0385415330529213,0.5257793664932251,808416.8737577917,-10.26092529296875,9.558074951171875,-36.40449523925781,808416.8366857917,0.1938393054919886,0.1198003820642406,0.2155238459040674,0.09814689308404922,-0.2136345654726028,0.3214757144451141,0.09930020570755005,0.100745901465416,0.03365981578826904,XArbitraryCorrectedZVertical,0.1010973862821575,0.06962687640306532,0.1024425318111212,0.9871356937375173,0.1167490035295486,-0.2138591855764389,-0.9698628187179565,-1.548078536987305,14.34175872802734,-42.02658081054688,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808413.258883,0,3.244766,100.2623,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:58.982-05:00,63,1732030977.999769,32.47048674965561,-84.99457331571188,75.03535,0.9591792,1.549543,331.8308360064791,130.9038000959596,14.63536309107131,54.38138745611624,-9999,1732030978.972479,-1.374805450439453,14.5189151763916,-41.91252517700195,7.719862937927246,12.74573802947998,11.68932628631592,808416.9186677918,0.0653228759765625,-0.1847076416015625,-0.79827880859375,808416.9186677918,-0.000636495475191623,-0.02217720821499825,0.2118059992790222,808416.9039557917,-10.00572204589844,9.7569580078125,-35.91053771972656,808416.8963097917,0.221919337528356,0.111387573046525,0.2137038231980397,-0.2398464530706406,0.01546116266399622,0.4529255926609039,-0.008073344826698303,0.04109103977680206,0.2278792262077332,XArbitraryCorrectedZVertical,0.09969975202600087,0.0667982844603711,0.1158299696553633,0.985992566571146,0.1086287871003151,-0.2120809108018875,-0.9711958765983582,-1.501660346984863,14.57337760925293,-42.18394470214844,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808413.258883,0,3.244766,100.2623,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.017-05:00,64,1732030977.999769,32.47048674965561,-84.99457331571188,75.03535,0.9591792,1.549543,331.8308360064791,130.9038000959596,14.63536309107131,54.38138745611624,-9999,1732030979.012158,-1.156303405761719,14.56831550598145,-41.91055679321289,7.410998344421387,12.43687343597412,11.6784782409668,808416.9522067917,0.0763092041015625,-0.2327423095703125,-0.7183990478515625,808416.9522067917,0.2917122840881348,0.2077095210552216,-0.004914331249892712,808416.9341527917,-9.974319458007812,9.798187255859375,-36.0198974609375,808416.8963097917,0.221919337528356,0.111387573046525,0.2137038231980397,-0.2398464530706406,0.01546116266399622,0.4529255926609039,-0.008073344826698303,0.04109103977680206,0.2278792262077332,XArbitraryCorrectedZVertical,0.09969975202600087,0.0667982844603711,0.1158299696553633,0.985992566571146,0.1086287871003151,-0.2120809108018875,-0.9711958765983582,-1.501660346984863,14.57337760925293,-42.18394470214844,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808413.258883,0,3.244766,100.2623,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.052-05:00,65,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.031945,-1.045994758605957,14.57291030883789,-42.22955322265625,7.419160842895508,12.44503593444824,11.67317485809326,808416.9857447917,0.14935302734375,-0.326141357421875,-0.6293792724609375,808416.9857447917,0.09630683064460754,0.3135358095169067,0.134454220533371,808416.9643487917,-9.730514526367188,9.897171020507812,-36.47358703613281,808416.9559327917,0.2307327271831841,0.112318452550847,0.219084790335069,0.2922811210155487,0.2354859411716461,-0.007944029755890369,-0.02084127068519592,-0.03153437376022339,0.2743285894393921,XArbitraryCorrectedZVertical,0.102003143401046,0.06798686354807978,0.1203358033617926,0.9851356862408157,0.1094033122062683,-0.2173363864421844,-0.9699462652206421,-1.147438049316406,14.44103050231934,-41.88922882080078,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808413.258883,0,3.244766,100.2623,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.086-05:00,66,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.07168,-0.5887250900268555,14.20622062683105,-42.35274505615234,7.070887565612793,12.09676265716553,11.66281700134277,808417.0192827918,0.135009765625,-0.356231689453125,-0.733123779296875,808417.0192827918,-0.1529565304517746,0.1102825626730919,0.3417000770568848,808416.9945467918,-9.303924560546875,9.402801513671875,-36.52848815917969,808416.9559327917,0.2307327271831841,0.112318452550847,0.219084790335069,0.2922811210155487,0.2354859411716461,-0.007944029755890369,-0.02084127068519592,-0.03153437376022339,0.2743285894393921,XArbitraryCorrectedZVertical,0.102003143401046,0.06798686354807978,0.1203358033617926,0.9851356862408157,0.1094033122062683,-0.2173363864421844,-0.9699462652206421,-1.147438049316406,14.44103050231934,-41.88922882080078,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808413.258883,0,3.244766,100.2623,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.116-05:00,67,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.111384,-0.1165590286254883,14.3383674621582,-42.26210784912109,6.385001182556152,11.41087627410889,11.65275478363037,808417.0528207917,0.066650390625,-0.376861572265625,-0.865753173828125,808417.0528207917,-0.1763361543416977,-0.002155828988179564,0.1066651940345764,808417.0247457917,-8.895065307617188,9.57275390625,-36.26370239257812,808417.0155567917,0.2381433733655432,0.1263263664899281,0.2251961454664529,-0.1420996487140656,0.1347662508487701,0.3410190343856812,0.01552678644657135,-0.1327509135007858,0.2401458024978638,XArbitraryCorrectedZVertical,0.1038915259923869,0.07559809771690058,0.1248450033551743,0.9838216726757528,0.1228094175457954,-0.2232975661754608,-0.9669829607009888,-0.3942098617553711,14.23332405090332,-42.46290588378906,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808413.258883,0,3.244766,100.2623,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.151-05:00,68,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.131279,-0.01428985595703125,14.4752368927002,-42.22690963745117,6.293326377868652,11.31920146942139,11.64782810211182,808417.0863597917,0.1390533447265625,-0.3851165771484375,-0.952056884765625,808417.0863597917,-0.1676640957593918,-0.1466309875249863,-0.03848693892359734,808417.0851447918,-8.656768798828125,9.94512939453125,-36.05783081054688,808417.0751797917,0.2488586519132845,0.1244864702177267,0.2164625597846395,-0.1794351488351822,-0.1112851053476334,-0.03436314314603806,-0.0003721863031387329,-0.1655338555574417,0.04625391960144043,XArbitraryCorrectedZVertical,0.09930264213409848,0.07474123612832778,0.1298106013908403,0.9837184196344451,0.1212675869464874,-0.2147760838270187,-0.9691054821014404,-0.1648092269897461,14.5107536315918,-42.08494186401367,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808414.327076,0,3.345177,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.186-05:00,69,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.171215,-0.294734001159668,14.76728439331055,-42.09833908081055,6.374140739440918,11.40001583099365,11.63817882537842,808417.1198977918,0.135528564453125,-0.4019622802734375,-1.03265380859375,808417.1198977918,-0.1474784016609192,-0.1505050808191299,0.1384180635213852,808417.1153427917,-9.006149291992188,10.27435302734375,-36.03604125976562,808417.0751797917,0.2488586519132845,0.1244864702177267,0.2164625597846395,-0.1794351488351822,-0.1112851053476334,-0.03436314314603806,-0.0003721863031387329,-0.1655338555574417,0.04625391960144043,XArbitraryCorrectedZVertical,0.09930264213409848,0.07474123612832778,0.1298106013908403,0.9837184196344451,0.1212675869464874,-0.2147760838270187,-0.9691054821014404,-0.1648092269897461,14.5107536315918,-42.08494186401367,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808414.327076,0,3.345177,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.216-05:00,70,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.210846,-0.5269994735717773,15.36587142944336,-41.84354400634766,6.090914726257324,11.11678981781006,11.62879085540771,808417.1534357917,0.0319976806640625,-0.3539886474609375,-1.077987670898438,808417.1534357917,-0.5473299622535706,-0.1694233864545822,0.104048103094101,808417.1455387917,-9.27947998046875,10.75994873046875,-35.88510131835938,808417.1348037918,0.252683371708965,0.1149367343718325,0.2071757369657552,-0.3128192722797394,-0.1527854949235916,0.182146742939949,-0.02429498732089996,-0.1808081716299057,-0.04934078454971313,XArbitraryCorrectedZVertical,0.09521063388914208,0.06968135156244562,0.1310152786155803,0.984334441116515,0.1122314110398293,-0.2056968510150909,-0.9721589088439941,-0.4576196670532227,15.05850410461426,-42.01215362548828,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808414.327076,0,3.345177,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.251-05:00,71,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.230775,-0.5535392761230469,15.71453285217285,-41.81322860717773,5.992426872253418,11.01830196380615,11.62419033050537,808417.1869737917,-0.07147216796875,-0.2950897216796875,-1.368911743164062,808417.1869737917,-0.3032890260219574,-0.1206044480204582,-0.2129080146551132,808417.1757357917,-9.385971069335938,11.41963195800781,-35.908203125,808417.1348037918,0.252683371708965,0.1149367343718325,0.2071757369657552,-0.3128192722797394,-0.1527854949235916,0.182146742939949,-0.02429498732089996,-0.1808081716299057,-0.04934078454971313,XArbitraryCorrectedZVertical,0.09521063388914208,0.06968135156244562,0.1310152786155803,0.984334441116515,0.1122314110398293,-0.2056968510150909,-0.9721589088439941,-0.4576196670532227,15.05850410461426,-42.01215362548828,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808414.327076,0,3.345177,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.285-05:00,72,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.270475,-0.8157072067260742,16.39627647399902,-41.74184417724609,6.434500694274902,11.46037578582764,11.6151647567749,808417.2205127918,-0.026123046875,-0.200775146484375,-1.386337280273438,808417.2205127918,0.3199804127216339,0.06234540045261383,-0.449539452791214,808417.2059317917,-9.500732421875,11.70486450195312,-35.8306884765625,808417.1944277918,0.2540910154413891,0.1052973880302256,0.1809886277500126,-0.1597977131605148,-0.08011016249656677,-0.2897476553916931,-0.1749041080474854,-0.09079548716545105,-0.435096800327301,XArbitraryCorrectedZVertical,0.08287787009486081,0.06342114717110015,0.1307281126778119,0.9859102738718504,0.1033861860632896,-0.1800021380186081,-0.9782180190086365,-0.7790651321411133,16.35816383361816,-41.73811340332031,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808414.327076,0,3.345177,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.324-05:00,73,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.310204,-0.9539470672607422,15.92228507995605,-41.90681457519531,7.486607551574707,12.51248264312744,11.60635852813721,808417.2540507917,0.04449462890625,-0.15032958984375,-1.19781494140625,808417.2540507917,0.4926443099975586,0.3342517614364624,-0.4451867938041687,808417.2361297917,-9.691238403320312,11.30928039550781,-36.01437377929688,808417.1944277918,0.2540910154413891,0.1052973880302256,0.1809886277500126,-0.1597977131605148,-0.08011016249656677,-0.2897476553916931,-0.1749041080474854,-0.09079548716545105,-0.435096800327301,XArbitraryCorrectedZVertical,0.08287787009486081,0.06342114717110015,0.1307281126778119,0.9859102738718504,0.1033861860632896,-0.1800021380186081,-0.9782180190086365,-0.7790651321411133,16.35816383361816,-41.73811340332031,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808414.327076,0,3.345177,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.350-05:00,74,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.330041,-0.9020376205444336,15.57231521606445,-42.05143737792969,8.005857467651367,13.0317325592041,11.60205078125,808417.2875880001,-0.012176513671875,-0.1527862548828125,-0.974639892578125,808417.2875880001,0.5123596787452698,-0.2149234861135483,-0.4508665204048157,808417.2663267917,-9.56365966796875,10.8265380859375,-36.14688110351562,808417.2540507917,0.2258000570624018,0.1180812097718132,0.1949315047202117,0.4926334619522095,0.3362979590892792,-0.443998247385025,-0.06741908192634583,0.04820689558982849,-0.2091355323791504,XArbitraryCorrectedZVertical,0.08990739222338062,0.0692964382284543,0.1176357251275354,0.9865477101874697,0.1155758425593376,-0.1936993300914764,-0.9742293357849121,-0.9242191314697266,15.67085838317871,-42.03111267089844,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808414.327076,0,3.345177,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:59.384-05:00,75,1732030978.999753,32.4704670311903,-84.99457671576559,74.91866,0.8637558,1.730477,317.5498718609469,162.2643718759892,14.11799358778857,38.84158420217393,-9999,1732030979.369787,-1.334861755371094,14.84363746643066,-42.57682418823242,9.174040794372559,14.19991588592529,11.59359645843506,808417.321126,-0.12652587890625,-0.161712646484375,-0.81146240234375,808417.321126,0.1522960662841797,-0.2476028800010681,-0.6524171829223633,808417.296523,-9.99188232421875,10.12396240234375,-36.35986328125,808417.3136740001,0.1933496822899346,0.1195708182630316,0.2193552476366205,0.226029559969902,-0.290590763092041,-0.5799282193183899,-0.232898086309433,0.05944311618804932,0.1473984122276306,XArbitraryCorrectedZVertical,0.1030194657361742,0.06965994241709052,0.1022824832119063,0.9869512540333099,0.1164277642965317,-0.2176003605127335,-0.9690689444541931,-1.469778060913086,14.75600242614746,-42.46466064453125,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808414.327076,0,3.345177,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
